tipnames,sequence_accession,sequence_isolate,nuts0_name,nuts0_id,nuts1_name,nuts1_id,nuts2_name,nuts2_id,nuts3_name,nuts3_id,date_ymd,date_dec,date_ym,date_y,host_class,host_order,host_family,host_sciname,host_commonname,organization,collection_location,tissue_specimen_source,biosample,bioproject,date_format,geocode_coords,eurostat_polygon,location_precision,sequence_start,sequence_end,sequence_length,sequence_ambig,generegion_NS5,generegion_env,generegion_nflg,lineage,sublineage,drop_fli,is_europe
MZ754010|USUV-ED-I-68/19|turdus_merula|DE|2019,MZ754010,USUV-ED-I-68/19,Deutschland,DE,Hessen,DE7,Darmstadt,DE71,Main-Kinzig-Kreis,DE719,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",gelnhausen (he),NA,NA,NA,yyyy,"c(9.1863725, 50.2045664)",123,exact,875,2219,1344,0,0,1,0,Europe 3,NA,TRUE,1
MZ754011|USUV-ED-I-74/19|turdus_merula|DE|2019,MZ754011,USUV-ED-I-74/19,Deutschland,DE,Niedersachsen,DE9,Hannover,DE92,Region Hannover,DE929,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",wunstorf (ni),NA,NA,NA,yyyy,"c(9.4432827, 52.4207534)",128,exact,1004,2062,1058,0,0,1,0,Europe 3,NA,TRUE,1
MZ754012|USUV-ED-I-138/19|turdus_merula|DE|2019,MZ754012,USUV-ED-I-138/19,Deutschland,DE,Sachsen,DED,Dresden,DED2,Bautzen,DED2C,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",großpostwitz (sn),NA,NA,NA,yyyy,"c(14.4404735, 51.1192747)",140,exact,875,2203,1328,0,0,1,0,Europe 2,NA,TRUE,1
MZ754013|USUV-ED-I-159/19|turdus_merula|DE|2019,MZ754013,USUV-ED-I-159/19,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,"Magdeburg, Kreisfreie Stadt",DEE03,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",magdeburg (st),NA,NA,NA,yyyy,"c(11.6080863, 52.1131758)",143,exact,1004,2059,1055,0,0,1,0,Africa 3,NA,TRUE,1
MZ754014|USUV-ED-I-229\19|turdus_merula|DE|2019,MZ754014,USUV-ED-I-229\19,Deutschland,DE,Hessen,DE7,Gießen,DE72,"Gießen, Landkreis",DE721,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",gießen (he),NA,NA,NA,yyyy,"c(8.6784031, 50.5840512)",124,exact,875,2203,1328,0,0,1,0,Africa 3,NA,TRUE,1
MZ754015|USUV-ED-I-222\19|turdus_merula|DE|2019,MZ754015,USUV-ED-I-222\19,Deutschland,DE,Nordrhein-Westfalen,DEA,Köln,DEA2,Städteregion Aachen,DEA2D,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",würselen (nw),NA,NA,NA,yyyy,"c(6.132614, 50.818365)",132,exact,875,2219,1344,0,0,1,0,Africa 3,NA,TRUE,1
MZ754017|USUV-ED-I-236\19|turdus_merula|DE|2019,MZ754017,USUV-ED-I-236\19,Deutschland,DE,Nordrhein-Westfalen,DEA,Detmold,DEA4,Herford,DEA43,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",löhne (nw),NA,NA,NA,yyyy,"c(8.7220862, 52.1941419)",134,exact,875,2219,1344,0,0,1,0,Africa 3,NA,TRUE,1
MZ754018|USUV-ED-I-64\20|turdus_merula|DE|2019,MZ754018,USUV-ED-I-64\20,Deutschland,DE,Niedersachsen,DE9,Hannover,DE92,Schaumburg,DE928,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",bad nenndorf (ni),NA,NA,NA,yyyy,"c(9.3743625, 52.3378757)",128,exact,875,2194,1319,0,0,1,0,Africa 3,NA,TRUE,1
MZ754019|USUV-M_1827|turdus_merula|DE|2019,MZ754019,USUV-M 1827,Deutschland,DE,Berlin,DE3,Berlin,DE30,Berlin,DE300,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",berlin (be),NA,NA,NA,yyyy,"c(13.404954, 52.5200066)",119,exact,875,2155,1280,0,0,1,0,Europe 3,NA,TRUE,1
MZ754020|USUV-4119031210/1|turdus_merula|DE|2019,MZ754020,USUV-4119031210/1,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,"Halle (Saale), Kreisfreie Stadt",DEE02,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",halle (st),NA,NA,NA,yyyy,"c(11.9662371, 51.4953567)",143,exact,875,2194,1319,0,0,1,0,Africa 3,NA,TRUE,1
MZ754021|USUV-4219032044/1|turdus_merula|DE|2019,MZ754021,USUV-4219032044/1,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,Stendal,DEE0D,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",wulkau/kamern (st),NA,NA,NA,yyyy,"c(12.0695218, 52.7608897)",143,exact,875,2203,1328,0,0,1,0,Africa 3,NA,TRUE,1
MZ754022|USUV-B-10295-19|turdus_merula|DE|2019,MZ754022,USUV-B-10295-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,"Weimar, Kreisfreie Stadt",DEG05,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",weimar (th),NA,NA,NA,yyyy,"c(11.3235439, 50.9794934)",145,exact,1004,2050,1046,0,0,1,0,Africa 3,NA,TRUE,1
MZ754023|USUV-B-11136-19|turdus_merula|DE|2019,MZ754023,USUV-B-11136-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,"Jena, Kreisfreie Stadt",DEG03,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",jena (th),NA,NA,NA,yyyy,"c(11.5892372, 50.927054)",145,exact,1004,2044,1040,0,0,1,0,Africa 3,NA,TRUE,1
MZ754024|USUV-B-11341-19|turdus_merula|DE|2019,MZ754024,USUV-B-11341-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,Unstrut-Hainich-Kreis,DEG09,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",mühlhausen (th),NA,NA,NA,yyyy,"c(10.4659026, 51.2106556)",145,exact,875,2171,1296,0,0,1,0,Africa 3,NA,TRUE,1
MZ754025|USUV-B-11590-19|turdus_merula|DE|2019,MZ754025,USUV-B-11590-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,Saale-Holzland-Kreis,DEG0J,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",dornburg/camburg (th),NA,NA,NA,yyyy,"c(11.7075, 51.053889)",145,exact,875,2194,1319,0,0,1,0,Africa 3,NA,TRUE,1
MZ754026|USUV-B-11847-19|turdus_merula|DE|2019,MZ754026,USUV-B-11847-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,"Eisenach, Kreisfreie Stadt",DEG0N,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",eisenach (th),NA,NA,NA,yyyy,"c(10.3146872, 50.9795715)",145,exact,875,2219,1344,0,0,1,0,Africa 3,NA,TRUE,1
MZ754027|USUV-B-12411-19|turdus_merula|DE|2019,MZ754027,USUV-B-12411-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,"Erfurt, Kreisfreie Stadt",DEG01,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",erfurt (th),NA,NA,NA,yyyy,"c(11.0298799, 50.9847679)",145,exact,875,2182,1307,0,0,1,0,Africa 3,NA,TRUE,1
MZ754028|USUV-19_51217-UGF178|turdus_merula|DE|2019,MZ754028,USUV-19 51217-UGF178,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,Elbe-Elster,DE407,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",lebusa (bb),NA,NA,NA,yyyy,"c(13.4194002, 51.7953225)",120,exact,875,2206,1331,0,0,1,0,Europe 2,NA,TRUE,1
MZ754029|USUV-19_51217-UGF179|turdus_merula|DE|2019,MZ754029,USUV-19 51217-UGF179,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,Elbe-Elster,DE407,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",thalberg (bb),NA,NA,NA,yyyy,"c(13.443131, 51.5327292)",120,exact,875,2206,1331,0,0,1,0,Europe 2,NA,TRUE,1
MZ754030|USUV-19_51217-UGF184|turdus_merula|DE|2019,MZ754030,USUV-19 51217-UGF184,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,Dahme-Spreewald,DE406,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",lübben (bb),NA,NA,NA,yyyy,"c(13.8911712, 51.9410767)",120,exact,875,2206,1331,0,0,1,0,Europe 2,NA,TRUE,1
MZ754031|USUV-19_51217-UGF194|turdus_merula|DE|2019,MZ754031,USUV-19 51217-UGF194,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,"Cottbus, Kreisfreie Stadt",DE402,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",cottbus (bb),NA,NA,NA,yyyy,"c(14.3328679, 51.7563108)",120,exact,875,2203,1328,0,0,1,0,Europe 2,NA,TRUE,1
MZ754032|USUV-19_51217-UGF201|turdus_merula|DE|2019,MZ754032,USUV-19 51217-UGF201,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,Dahme-Spreewald,DE406,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",golßen (bb),NA,NA,NA,yyyy,"c(13.5955945, 51.971556)",120,exact,875,2175,1300,0,0,1,0,Africa 3,NA,TRUE,1
MZ754033|USUV-19_51217-UGF202|turdus_merula|DE|2019,MZ754033,USUV-19 51217-UGF202,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,"Frankfurt (Oder), Kreisfreie Stadt",DE403,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",wildgebiet booßen (bb),NA,NA,NA,yyyy,"c(14.4635687, 52.3781167)",120,exact,875,2109,1234,0,0,1,0,Africa 3,NA,TRUE,1
MZ754034|USUV-191013248|turdus_merula|DE|2019,MZ754034,USUV-191013248,Deutschland,DE,Hessen,DE7,Darmstadt,DE71,Darmstadt-Dieburg,DE716,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",mühltal (he),NA,NA,NA,yyyy,"c(8.6917536, 49.8058622)",123,exact,875,2114,1239,0,0,1,0,Europe 3,NA,TRUE,1
MZ754035|USUV-191016985/1|turdus_merula|DE|2019,MZ754035,USUV-191016985/1,Deutschland,DE,Hessen,DE7,Kassel,DE73,"Kassel, Kreisfreie Stadt",DE731,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",kassel (he),NA,NA,NA,yyyy,"c(9.4915751, 51.3118828)",125,exact,875,2155,1280,0,0,1,0,Africa 3,NA,TRUE,1
MZ754036|USUV-B-11386-19|turdidae_sp|DE|2019,MZ754036,USUV-B-11386-19,Deutschland,DE,Thüringen,DEG,Thüringen,DEG0,Gotha,DEG0C,NA,NA,NA,2019,Aves,passeriformes,turdidae,turdidae sp.,thrush sp.,"Friedrich-Loeffler-Institut, INNT",gotha (th),NA,NA,NA,yyyy,"c(10.7097574, 50.9474251)",145,exact,875,2206,1331,0,0,1,0,Europe 3,NA,TRUE,1
MZ754037|USUV-ED-I-223\19|erithacus_rubecula|DE|2019,MZ754037,USUV-ED-I-223\19,Deutschland,DE,Nordrhein-Westfalen,DEA,Köln,DEA2,Städteregion Aachen,DEA2D,NA,NA,NA,2019,Aves,passeriformes,muscicapidae,erithacus rubecula,european robin,"Friedrich-Loeffler-Institut, INNT",herzogenrath (nw),NA,NA,NA,yyyy,"c(6.1094695, 50.8848518)",132,exact,875,2206,1331,0,0,1,0,Africa 3,NA,TRUE,1
MZ754038|USUV-VD-2019/66038/3|columbidae_sp|DE|2019,MZ754038,USUV-VD-2019/66038/3,Deutschland,DE,Sachsen,DED,Dresden,DED2,"Dresden, Kreisfreie Stadt",DED21,NA,NA,NA,2019,Aves,columbiformes,columbidae,columbidae sp.,pigeon/dove sp.,"Friedrich-Loeffler-Institut, INNT",dresden (sn),NA,NA,NA,yyyy,"c(13.7372621, 51.0504088)",140,exact,875,2147,1272,0,0,1,0,Europe 3,NA,TRUE,1
MZ754039|USUV-4220027168|turdus_merula|DE|2020,MZ754039,USUV-4220027168,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,Wittenberg,DEE0E,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",jessen (st),NA,NA,NA,yyyy,"c(12.9829937, 51.8346387)",143,exact,875,2155,1280,0,0,1,0,Africa 3,NA,TRUE,1
MZ754040|USUV-ED-I-232\20|turdus_merula|DE|2020,MZ754040,USUV-ED-I-232\20,Deutschland,DE,Baden-Württemberg,DE1,Stuttgart,DE11,Göppingen,DE114,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",göppingen (bw),NA,NA,NA,yyyy,"c(9.6512491, 48.7054382)",108,exact,875,2206,1331,0,0,1,0,Europe 3,NA,TRUE,1
MZ754041|USUV-ED-I-220\20|turdus_merula|DE|2020,MZ754041,USUV-ED-I-220\20,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,Mansfeld-Südharz,DEE0A,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",wimmelburg (st),NA,NA,NA,yyyy,"c(11.5071455, 51.5208025)",143,exact,875,2194,1319,0,0,1,0,Africa 3,NA,TRUE,1
MZ754042|USUV-4220027299|turdus_merula|DE|2020,MZ754042,USUV-4220027299,Deutschland,DE,Sachsen-Anhalt,DEE,Sachsen-Anhalt,DEE0,Altmarkkreis Salzwedel,DEE04,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",lindstedt (st),NA,NA,NA,yyyy,"c(11.5296206, 52.5909339)",143,exact,875,2155,1280,0,0,1,0,Africa 3,NA,TRUE,1
MZ754043|USUV-M_3401|turdus_merula|DE|2020,MZ754043,USUV-M 3401,Deutschland,DE,Hessen,DE7,Gießen,DE72,"Gießen, Landkreis",DE721,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",großen linden (he),NA,NA,NA,yyyy,"c(8.6542948, 50.5268808)",124,exact,875,2216,1341,0,0,1,0,Europe 3,NA,TRUE,1
MZ754044|USUV-M_3583|turdus_merula|DE|2020,MZ754044,USUV-M 3583,Deutschland,DE,Hessen,DE7,Gießen,DE72,"Gießen, Landkreis",DE721,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",hungen (he),NA,NA,NA,yyyy,"c(8.8990998, 50.4754531)",124,exact,875,2171,1296,0,0,1,0,Africa 3,NA,TRUE,1
MZ754045|USUV-VD-2020/58610_|turdus_merula|DE|2020,MZ754045,USUV-VD-2020/58610*,Deutschland,DE,Sachsen,DED,Chemnitz,DED4,Mittelsachsen,DED43,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",erlau/ schweikershain (sn),NA,NA,NA,yyyy,"c(12.9546634, 51.0482872)",141,exact,875,2206,1331,0,0,1,0,Europe 2,NA,TRUE,1
MZ754047|USUV-201015295|turdus_merula|DE|2020,MZ754047,USUV-201015295,Deutschland,DE,Hessen,DE7,Darmstadt,DE71,Wetteraukreis,DE71E,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",friedberg (he),NA,NA,NA,yyyy,"c(8.7510993, 50.3308526)",123,exact,902,2203,1301,0,0,1,0,Europe 3,NA,TRUE,1
MZ754048|USUV-201014447|turdus_merula|DE|2020,MZ754048,USUV-201014447,Deutschland,DE,Hessen,DE7,Darmstadt,DE71,"Wiesbaden, Kreisfreie Stadt",DE714,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",wiesbaden (he),NA,NA,NA,yyyy,"c(8.2397608, 50.0782184)",123,exact,875,2206,1331,0,0,1,0,Europe 3,NA,TRUE,1
MZ754049|USUV-201013632|turdus_merula|DE|2020,MZ754049,USUV-201013632,Deutschland,DE,Hessen,DE7,Gießen,DE72,Limburg-Weilburg,DE723,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",limburg (he),NA,NA,NA,yyyy,"c(8.0795783, 50.3986005)",124,exact,875,2206,1331,0,0,1,0,Europe 3,NA,TRUE,1
MZ754050|USUV-20_51217-UGF197|turdus_merula|DE|2020,MZ754050,USUV-20 51217-UGF197,Deutschland,DE,Berlin,DE3,Berlin,DE30,Berlin,DE300,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",berlin (be),NA,NA,NA,yyyy,"c(13.404954, 52.5200066)",119,exact,875,2194,1319,0,0,1,0,Europe 2,NA,TRUE,1
MZ754051|USUV-3248|turdus_merula|DE|2020,MZ754051,USUV-3248,Deutschland,DE,Baden-Württemberg,DE1,Karlsruhe,DE12,"Pforzheim, Stadtkreis",DE129,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",pforzheim (bw),NA,NA,NA,yyyy,"c(8.6946286, 48.8921862)",109,exact,875,2219,1344,0,0,1,0,Europe 3,NA,TRUE,1
MZ754052|USUV-2458|turdus_merula|DE|2020,MZ754052,USUV-2458,Deutschland,DE,Baden-Württemberg,DE1,Stuttgart,DE11,Rems-Murr-Kreis,DE116,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",fellbach (bw),NA,NA,NA,yyyy,"c(9.2702944, 48.8215653)",108,exact,875,2219,1344,0,0,1,0,Europe 3,NA,TRUE,1
MZ754053|USUV-04-51020-000781|turdus_merula|DE|2020,MZ754053,USUV-04-51020-000781,Deutschland,DE,Niedersachsen,DE9,Hannover,DE92,Nienburg (Weser),DE927,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Friedrich-Loeffler-Institut, INNT",nienburg (ni),NA,NA,NA,yyyy,"c(9.2084155, 52.6380924)",128,exact,875,2189,1314,0,0,1,0,Africa 3,NA,TRUE,1
MZ754054|USUV-1982|leucopsar_rothschildi|DE|2020,MZ754054,USUV-1982,Deutschland,DE,Baden-Württemberg,DE1,Karlsruhe,DE12,"Heidelberg, Stadtkreis",DE125,NA,NA,NA,2020,Aves,passeriformes,sturnidae,leucopsar rothschildi,bali myna,"Friedrich-Loeffler-Institut, INNT",zoo heidelberg (bw),NA,NA,NA,yyyy,"c(8.6639819, 49.4150806)",109,exact,875,2189,1314,0,0,1,0,Africa 3,NA,TRUE,1
MZ754055|USUV-20_51217-UGF201/2|strix_nebulosa|DE|2020,MZ754055,USUV-20 51217-UGF201/2,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,Oder-Spree,DE40C,NA,NA,NA,2020,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, INNT",heimattiergarten fürstenwalde (bb),NA,NA,NA,yyyy,"c(14.048499, 52.3674331)",120,exact,902,2194,1292,0,0,1,0,Europe 3,NA,TRUE,1
MZ754056|USUV-20_51217-UGF217|cyanistes_caeruleus|DE|2020,MZ754056,USUV-20 51217-UGF217,Deutschland,DE,Berlin,DE3,Berlin,DE30,Berlin,DE300,NA,NA,NA,2020,Aves,passeriformes,paridae,cyanistes caeruleus,eurasian blue tit,"Friedrich-Loeffler-Institut, INNT",berlin (be),NA,NA,NA,yyyy,"c(13.404954, 52.5200066)",119,exact,875,2155,1280,0,0,1,0,Africa 3,NA,TRUE,1
MZ754057|USUV-2440|cyanistes_caeruleus|DE|2020,MZ754057,USUV-2440,Deutschland,DE,Baden-Württemberg,DE1,Stuttgart,DE11,"Heilbronn, Stadtkreis",DE117,NA,NA,NA,2020,Aves,passeriformes,paridae,cyanistes caeruleus,eurasian blue tit,"Friedrich-Loeffler-Institut, INNT",heilbronn (bw),NA,NA,NA,yyyy,"c(9.210879, 49.1426929)",108,exact,875,2189,1314,0,0,1,0,Africa 3,NA,TRUE,1
MZ754058|USUV-20_51217-UGF208|turdidae_sp|DE|2020,MZ754058,USUV-20 51217-UGF208,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,Spree-Neiße,DE40G,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdidae sp.,thrush sp.,"Friedrich-Loeffler-Institut, INNT",spremberg (bb),NA,NA,NA,yyyy,"c(14.376813, 51.5696303)",120,exact,875,2203,1328,0,0,1,0,Europe 2,NA,TRUE,1
MZ754059|USUV-2261|passer_domesticus|DE|2020,MZ754059,USUV-2261,Deutschland,DE,Baden-Württemberg,DE1,Karlsruhe,DE12,"Heidelberg, Stadtkreis",DE125,NA,NA,NA,2020,Aves,passeriformes,passeridae,passer domesticus,house sparrow,"Friedrich-Loeffler-Institut, INNT",heidelberg (bw),NA,NA,NA,yyyy,"c(8.6724335, 49.3987524)",109,exact,875,2219,1344,0,0,1,0,Europe 3,NA,TRUE,1
MZ754060|USUV-20_51217-UGF204|parus_major|DE|2020,MZ754060,USUV-20 51217-UGF204,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,"Cottbus, Kreisfreie Stadt",DE402,NA,NA,NA,2020,Aves,passeriformes,paridae,parus major,great tit,"Friedrich-Loeffler-Institut, INNT",cottbus (bb),NA,NA,NA,yyyy,"c(14.3328679, 51.7563108)",120,exact,875,2189,1314,0,0,1,0,Africa 3,NA,TRUE,1
MZ754061|USUV-20_51217-UGF170|turdidae_sp|DE|2020,MZ754061,USUV-20 51217-UGF170,Deutschland,DE,Brandenburg,DE4,Brandenburg,DE40,Spree-Neiße,DE40G,NA,NA,NA,2020,Aves,passeriformes,turdidae,turdidae sp.,thrush sp.,"Friedrich-Loeffler-Institut, INNT",guben (bb),NA,NA,NA,yyyy,"c(14.695565, 51.9514863)",120,exact,875,2206,1331,0,0,1,0,Europe 2,NA,TRUE,1
ON099437|Usutu/Camargue2018|culex_pipiens|FR|2018,ON099437,Usutu/Camargue2018,France,FR,Provence-Alpes-Côte d’Azur,FRL,Provence-Alpes-Côte d’Azur,FRL0,Bouches-du-Rhône,FRL04,NA,NA,NA,2018,insecta,diptera,culicidae,culex pipiens,culex pipiens,CIRAD,camargue,NA,NA,NA,yyyy,"c(4.4689834, 43.5939088)",455,exact,4649,5524,875,0,0,0,0,NA,NA,FALSE,1
ON099438|Usutu/Camargue2020/poolH4|culex_pipiens|FR|2020,ON099438,Usutu/Camargue2020/poolH4,France,FR,Provence-Alpes-Côte d’Azur,FRL,Provence-Alpes-Côte d’Azur,FRL0,Bouches-du-Rhône,FRL04,NA,NA,NA,2020,insecta,diptera,culicidae,culex pipiens,culex pipiens,CIRAD,camargue,NA,NA,NA,yyyy,"c(4.4689834, 43.5939088)",455,exact,4649,5524,875,0,0,0,0,NA,NA,FALSE,1
ON099439|Usutu/Camargue2020/poolB5|culex_pipiens|FR|2020,ON099439,Usutu/Camargue2020/poolB5,France,FR,Provence-Alpes-Côte d’Azur,FRL,Provence-Alpes-Côte d’Azur,FRL0,Bouches-du-Rhône,FRL04,NA,NA,NA,2020,insecta,diptera,culicidae,culex pipiens,culex pipiens,CIRAD,camargue,NA,NA,NA,yyyy,"c(4.4689834, 43.5939088)",455,exact,4649,5524,875,0,0,0,0,NA,NA,FALSE,1
ON125263|Usutu/Camargue/Culex2015|culex_pipiens|FR|2015,ON125263,Usutu/Camargue/Culex2015,France,FR,Provence-Alpes-Côte d’Azur,FRL,Provence-Alpes-Côte d’Azur,FRL0,Bouches-du-Rhône,FRL04,NA,NA,NA,2015,insecta,diptera,culicidae,culex pipiens,culex pipiens,CIRAD,camargue,NA,NA,NA,yyyy,"c(4.4689834, 43.5939088)",455,exact,4649,5524,875,0.224,0,0,0,NA,NA,FALSE,1
KX268472|HU10279_09|culex_perexiguus|ES|2009,KX268472,HU10279_09,España,ES,Sur,ES6,Andalucía,ES61,Sevilla,ES618,NA,NA,NA,2009,insecta,diptera,culicidae,culex perexiguus,culex perexiguus,"Institute of Health Carlos III, National Center of Microbiology",guadalquivir marshes,NA,NA,NA,yyyy,"c(-6.3708333, 37.0666667)",333,exact,1,10304,10303,0,1,1,1,NA,NA,FALSE,1
MZ779075|USUV-ED-I-53\20|strix_nebulosa|DE|2019,MZ779075,USUV-ED-I-53\20,Deutschland,DE,Niedersachsen,DE9,Lüneburg,DE93,Cuxhaven,DE932,NA,NA,NA,2019,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, INNT",wingst (ni),NA,NA,NA,yyyy,"c(9.0809405, 53.7190726)",129,exact,875,2206,1331,0,0,1,0,Africa 3,NA,TRUE,1
MZ779076|USUV-19_51217-UGF187|tachyeres_sp|DE|2019,MZ779076,USUV-19 51217-UGF187,Deutschland,DE,Berlin,DE3,Berlin,DE30,Berlin,DE300,NA,NA,NA,2019,Aves,anseriformes,anatidae,tachyeres sp.,steamer-duck sp.,"Friedrich-Loeffler-Institut, INNT",berlin (be),NA,NA,NA,yyyy,"c(13.404954, 52.5200066)",119,exact,875,2181,1306,0,0,1,0,Africa 3,NA,TRUE,1
MZ560931|USUV-ED-I-121/19_Nr2|strix_nebulosa|DE|2019,MZ560931,USUV-ED-I-121/19 Nr.2,Deutschland,DE,Niedersachsen,DE9,Braunschweig,DE91,"Braunschweig, Kreisfreie Stadt",DE911,NA,NA,NA,2019,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,"Friedrich-Loeffler-Institut, INNT",braunschweig (ni),NA,NA,NA,yyyy,"c(10.5245656, 52.2677907)",127,exact,403,1719,1316,0,0,1,0,Africa 3,NA,TRUE,1
