tipnames,sequence_accession,sequence_isolate,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_subdiv2name,collection_subdiv2code,collection_subdiv2lat,collection_subdiv2long,date_ymd,date_dec,date_ym,date_y,date_tipdate,host_class,host_order,host_family,host_sciname,host_commonname,organization,org_location,biosample,bioproject,sequence_start,sequence_end,sequence_length,sequence_generegion,collection_organsiation,drop_fli
NA|USUV-6895/France/2018|turdus_merula|fr_se|2018-10-02,NA,USUV-6895/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,île-de-france,fr.if,48.7090354165318,2.5047814681706,seine-et-marne,fr.se,48.6265339120172,2.93340186205791,2018-10-02,2018.75068493151,2018-10,2018,2018-10-02,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-7323/France/2018|garrulus_glandarius|fr_vg|2018-10-02,NA,USUV-7323/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,grand est,fr.ao,48.6891244210794,5.61945027345468,vosges,fr.vg,48.1965756729262,6.38051041279112,2018-10-02,2018.75068493151,2018-10,2018,2018-10-02,Aves,passeriformes,corvidae,garrulus glandarius,eurasian jay,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-7378/France/2018|turdus_merula|fr_yv|2018-08-14,NA,USUV-7378/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,île-de-france,fr.if,48.7090354165318,2.5047814681706,yvelines,fr.yv,48.8149495062942,1.8415961576235,2018-08-14,2018.61643835616,2018-08,2018,2018-08-14,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-7380/France/2018|poecile_atricapillus|fr_es|2018-08-27,NA,USUV-7380/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,île-de-france,fr.if,48.7090354165318,2.5047814681706,essonne,fr.es,48.522179418676,2.2431732939321,2018-08-27,2018.65205479452,2018-08,2018,2018-08-27,Aves,passeriformes,paridae,poecile atricapillus,black-capped chickadee,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-6698/France/2020|turdus_merula|fr_mr|2020-08-07,NA,USUV-6698/France/2020,western europe,france,fra,46.5103009447381,2.5780749353201,grand est,fr.ao,48.6891244210794,5.61945027345468,marne,fr.mr,48.9492680169495,4.23854637479399,2020-08-07,2020.59836065574,2020-08,2020,2020-08-07,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-6699/France/2020|turdus_merula|fr_yo|2020-09-17,NA,USUV-6699/France/2020,western europe,france,fra,46.5103009447381,2.5780749353201,bourgogne-franche-comté,fr.bf,47.2350842230609,4.80924796225072,yonne,fr.yo,47.839815781934,3.56434961600001,2020-09-17,2020.71038251366,2020-09,2020,2020-09-17,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-6802/France/2020|turdus_merula|fr_rh|2020-09-16,NA,USUV-6802/France/2020,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,rhône,fr.rh,45.8703314914795,4.64141155225127,2020-09-16,2020.70765027322,2020-09,2020,2020-09-16,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-10488/France/2021|passer_domesticus|fr_yo|2021-08-30,NA,USUV-10488/France/2021,western europe,france,fra,46.5103009447381,2.5780749353201,bourgogne-franche-comté,fr.bf,47.2350842230609,4.80924796225072,yonne,fr.yo,47.839815781934,3.56434961600001,2021-08-30,2021.6602739726,2021-08,2021,2021-08-30,Aves,passeriformes,passeridae,passer domesticus,house sparrow,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-10492/France/2021|turdus_merula|fr_br|2021-09-15,NA,USUV-10492/France/2021,western europe,france,fra,46.5103009447381,2.5780749353201,grand est,fr.ao,48.6891244210794,5.61945027345468,bas-rhin,fr.br,48.6707149204577,7.55134880943968,2021-09-15,2021.70410958904,2021-09,2021,2021-09-15,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9235,266,NS5,NA,FALSE
NA|20VIR5077|turdus_merula|it_ve|2020-08-21,NA,20VIR5077,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2020-08-21,2020.63661202186,2020-08,2020,2020-08-21,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,1,10313,10312,nflg,NA,FALSE
NA|20VIR4951|serinus_canaria|it_pd|2020-08-19,NA,20VIR4951,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,padua,it.pd,45.3503606701822,11.8055699190195,2020-08-19,2020.63114754098,2020-08,2020,2020-08-19,Aves,passeriformes,fringillidae,serinus canaria,island canary,NA,NA,NA,NA,1,10313,10312,nflg,NA,FALSE
NA|20VIR4811|serinus_canaria|it_pd|2020-08-10,NA,20VIR4811,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,padua,it.pd,45.3503606701822,11.8055699190195,2020-08-10,2020.60655737705,2020-08,2020,2020-08-10,Aves,passeriformes,fringillidae,serinus canaria,island canary,NA,NA,NA,NA,1,10313,10312,nflg,NA,FALSE
NA|22VIR7059-3|turdus_merula|it_ud|2022-07-20,NA,22VIR7059-3,southern europe,italy,ita,42.7080607219025,12.208345049127,friuli-venezia giulia,NA,46.1535400957968,13.0594621283728,udine,it.ud,46.2262197388729,13.1581016601095,2022-07-20,2022.54794520548,2022-07,2022,2022-07-20,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,2863,10314,7451,NA,NA,FALSE
NA|22VIR7086-3|turdus_merula|it_ve|2022-07-18,NA,22VIR7086-3,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2022-07-18,2022.54246575342,2022-07,2022,2022-07-18,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,1,10314,10313,nflg,NA,FALSE
NA|22VIR7146-3|columba_livia|it_ud|2022-07-22,NA,22VIR7146-3,southern europe,italy,ita,42.7080607219025,12.208345049127,friuli-venezia giulia,NA,46.1535400957968,13.0594621283728,udine,it.ud,46.2262197388729,13.1581016601095,2022-07-22,2022.55342465753,2022-07,2022,2022-07-22,Aves,columbiformes,columbidae,columba livia,rock pigeon,NA,NA,NA,NA,2856,10314,7458,NA,NA,FALSE
NA|22VIR8275-3|turdus_merula|it_ve|2022-08-11,NA,22VIR8275-3,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2022-08-11,2022.60821917808,2022-08,2022,2022-08-11,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,2863,10314,7451,NA,NA,FALSE
NA|22VIR8403-2|turdus_merula|it_ud|2022-09-01,NA,22VIR8403-2,southern europe,italy,ita,42.7080607219025,12.208345049127,friuli-venezia giulia,NA,46.1535400957968,13.0594621283728,udine,it.ud,46.2262197388729,13.1581016601095,2022-09-01,2022.66575342466,2022-09,2022,2022-09-01,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,2856,10314,7458,NA,NA,FALSE
NA|22VIR8404-2|turdus_merula|it_ud|2022-09-01,NA,22VIR8404-2,southern europe,italy,ita,42.7080607219025,12.208345049127,friuli-venezia giulia,NA,46.1535400957968,13.0594621283728,udine,it.ud,46.2262197388729,13.1581016601095,2022-09-01,2022.66575342466,2022-09,2022,2022-09-01,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,1,10314,10313,nflg,NA,FALSE
NA|23pool1280_23RS1633-583|culex_pipiens|it_pd|2023-07-05,NA,23pool1280_23RS1633-583,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,padua,it.pd,45.3503606701822,11.8055699190195,2023-07-05,2023.50684931507,2023-07,2023,2023-07-05,insecta,diptera,culicidae,culex pipiens,culex pipiens,NA,NA,NA,NA,1,10313,10312,nflg,NA,FALSE
NA|23pool1744_23RS1822-82|culex_pipiens|it_tv|2023-08-03,NA,23pool1744_23RS1822-82,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,treviso,it.tv,45.7955701979281,12.2183814439524,2023-08-03,2023.58630136986,2023-08,2023,2023-08-03,insecta,diptera,culicidae,culex pipiens,culex pipiens,NA,NA,NA,NA,2856,10313,7457,NA,NA,FALSE
NA|23VIR9300|turdus_merula|it_vr|2023-10-01,NA,23VIR9300,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2023-10-01,2023.74794520548,2023-10,2023,2023-10-01,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,1,10313,10312,nflg,NA,FALSE
NA|23VIR8795|turdus_merula|it_ve|2023-08-23,NA,23VIR8795,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2023-08-23,2023.64109589041,2023-08,2023,2023-08-23,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,1,10313,10312,nflg,NA,FALSE
NA|23VIR9292|turdus_merula|it_vr|2023-10-01,NA,23VIR9292,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2023-10-01,2023.74794520548,2023-10,2023,2023-10-01,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,1,10313,10312,nflg,NA,FALSE
NA|23pool1901_23RS1909-300|culex_pipiens|it_ve|2023-08-16,NA,23pool1901_23RS1909-300,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,venezia,it.ve,45.526082648527,12.476782716513,2023-08-16,2023.62191780822,2023-08,2023,2023-08-16,insecta,diptera,culicidae,culex pipiens,culex pipiens,NA,NA,NA,NA,1,10313,10312,nflg,NA,FALSE
NA|23pool2067_23RS1943-143|culex_pipiens|it_vr|2023-08-24,NA,23pool2067_23RS1943-143,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,verona,it.vr,45.4173535048033,11.0380386816998,2023-08-24,2023.64383561644,2023-08,2023,2023-08-24,insecta,diptera,culicidae,culex pipiens,culex pipiens,NA,NA,NA,NA,1,10313,10312,nflg,NA,FALSE
NA|23pool2138_23RS2497-1|culex_pipiens|it_vi|2023-11-13,NA,23pool2138_23RS2497-1,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,vicenza,it.vi,45.6741699857423,11.4917739190945,2023-11-13,2023.86575342466,2023-11,2023,2023-11-13,insecta,diptera,culicidae,culex pipiens,culex pipiens,NA,NA,NA,NA,1,10313,10312,nflg,NA,FALSE
NA|23VIR8708|columbidae_sp|it_pd|2023-09-01,NA,23VIR8708,southern europe,italy,ita,42.7080607219025,12.208345049127,veneto,NA,45.6595758067318,11.8428083995249,padua,it.pd,45.3503606701822,11.8055699190195,2023-09-01,2023.66575342466,2023-09,2023,2023-09-01,Aves,columbiformes,columbidae,columbidae sp.,pigeon/dove sp.,NA,NA,NA,NA,1,10313,10312,nflg,NA,FALSE
NA|USUV-6736/France/2017|strix_nebulosa|fr_hr|2017-08,NA,USUV-6736/France/2017,western europe,france,fra,46.5103009447381,2.5780749353201,grand est,fr.ao,48.6891244210794,5.61945027345468,haut-rhin,fr.hr,47.858558826302,7.27407010115397,NA,NA,2017-08,2017,2017-08,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,NA,NA,NA,NA,8998,9850,852,NS5,NA,FALSE
NA|USUV-5425/France/2018|bubo_scandiacus|fr_rh|2018-08,NA,USUV-5425/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,rhône,fr.rh,45.8703314914795,4.64141155225127,NA,NA,2018-08,2018,2018-08,Aves,strigiformes,strigidae,bubo scandiacus,snowy owl,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-5450/France/2018|turdus_merula|fr_ch|2018-08,NA,USUV-5450/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,centre-val de loire,fr.cn,47.4804760317939,1.68531193534048,cher,fr.ch,47.0648047400716,2.49102136186609,NA,NA,2018-08,2018,2018-08,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-5693/France/2018|strix_nebulosa|fr_lc|2018-08,NA,USUV-5693/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,centre-val de loire,fr.cn,47.4804760317939,1.68531193534048,loir-et-cher,fr.lc,47.6165720669948,1.4295323778329,NA,NA,2018-08,2018,2018-08,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-5695/France/2018|strix_nebulosa|fr_lc|2018-08,NA,USUV-5695/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,centre-val de loire,fr.cn,47.4804760317939,1.68531193534048,loir-et-cher,fr.lc,47.6165720669948,1.4295323778329,NA,NA,2018-08,2018,2018-08,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-5940/France/2018|turdus_merula|fr_ch|2018-09,NA,USUV-5940/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,centre-val de loire,fr.cn,47.4804760317939,1.68531193534048,cher,fr.ch,47.0648047400716,2.49102136186609,NA,NA,2018-09,2018,2018-09,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-5943/France/2018|turdus_merula|fr_ch|2018-09,NA,USUV-5943/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,centre-val de loire,fr.cn,47.4804760317939,1.68531193534048,cher,fr.ch,47.0648047400716,2.49102136186609,NA,NA,2018-09,2018,2018-09,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-6124/France/2018|turdus_merula|fr_lt|2018-09,NA,USUV-6124/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,centre-val de loire,fr.cn,47.4804760317939,1.68531193534048,loiret,fr.lt,47.9119149830471,2.3442066949658,NA,NA,2018-09,2018,2018-09,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-6575/France/2018|strix_nebulosa|fr_eu|2018-09,NA,USUV-6575/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,normandie,fr.nd,49.1207774760085,0.103954251480573,eure,fr.eu,49.113557707715,0.996036062663162,NA,NA,2018-09,2018,2018-09,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-6576/France/2018|strix_nebulosa|fr_eu|2018-09,NA,USUV-6576/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,normandie,fr.nd,49.1207774760085,0.103954251480573,eure,fr.eu,49.113557707715,0.996036062663162,NA,NA,2018-09,2018,2018-09,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-6577/France/2018|turdus_merula|fr_lz|2018-09,NA,USUV-6577/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,occitanie,fr.lp,43.7028957316864,2.13543482835379,lozère,fr.lz,44.5170923309966,3.5001767279856,NA,NA,2018-09,2018,2018-09,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-6677/France/2018|strix_nebulosa|fr_mo|2018-09,NA,USUV-6677/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,grand est,fr.ao,48.6891244210794,5.61945027345468,moselle,fr.mo,49.037271580446,6.66310853802115,NA,NA,2018-09,2018,2018-09,Aves,strigiformes,strigidae,strix nebulosa,great grey owl,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-6687/France/2018|turdus_merula|fr_rh|2018-09,NA,USUV-6687/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,rhône,fr.rh,45.8703314914795,4.64141155225127,NA,NA,2018-09,2018,2018-09,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-6732/France/2018|turdus_merula|fr_rh|2018-09,NA,USUV-6732/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,rhône,fr.rh,45.8703314914795,4.64141155225127,NA,NA,2018-09,2018,2018-09,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-6797/France/2018|turdus_merula|fr_rh|2018-10,NA,USUV-6797/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,rhône,fr.rh,45.8703314914795,4.64141155225127,NA,NA,2018-10,2018,2018-10,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-7338/France/2018|turdus_merula|fr_lt|2018-10,NA,USUV-7338/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,centre-val de loire,fr.cn,47.4804760317939,1.68531193534048,loiret,fr.lt,47.9119149830471,2.3442066949658,NA,NA,2018-10,2018,2018-10,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
NA|USUV-7339/France/2018|poecile_atricapillus|fr_lt|2018-10,NA,USUV-7339/France/2018,western europe,france,fra,46.5103009447381,2.5780749353201,centre-val de loire,fr.cn,47.4804760317939,1.68531193534048,loiret,fr.lt,47.9119149830471,2.3442066949658,NA,NA,2018-10,2018,2018-10,Aves,passeriformes,paridae,poecile atricapillus,black-capped chickadee,NA,NA,NA,NA,8969,9262,293,NS5,NA,FALSE
PQ041659|USUV_TM_Netherlands_2016|NA|nld|2020,PQ041659,USUV_TM_Netherlands_2016,western europe,netherlands,nld,52.2573048104135,5.56251311224367,NA,NA,NA,NA,NA,NA,NA,list,NA,NA,NA,2020,2020,NA,NA,NA,NA,NA,"LUMC, LUCID",Netherlands,NA,NA,1,10313,10312,nflg,"LUMC, LUCID",FALSE
ON813221|SN2016_288129|culex_neavei|sn_lg|2016,ON813221,SN2016 288129,western africa,senegal,sen,14.357700346957,-14.4663797488722,louga,sn.lg,15.4266318031513,-15.5412699346472,NA,NA,NA,list,NA,NA,NA,2016,2016,insecta,diptera,culicidae,culex neavei,culex neavei,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",Italy,NA,NA,253,10313,10060,nflg,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",FALSE
ON813222|SN2016_288158|culex_neavei|sn_lg|2016,ON813222,SN2016 288158,western africa,senegal,sen,14.357700346957,-14.4663797488722,louga,sn.lg,15.4266318031513,-15.5412699346472,NA,NA,NA,list,NA,NA,NA,2016,2016,insecta,diptera,culicidae,culex neavei,culex neavei,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",Italy,NA,NA,253,10313,10060,nflg,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",FALSE
ON813224|SN2016_286099|culex_poicilipes|sn_lg|2016,ON813224,SN2016 286099,western africa,senegal,sen,14.357700346957,-14.4663797488722,louga,sn.lg,15.4266318031513,-15.5412699346472,NA,NA,NA,list,NA,NA,NA,2016,2016,insecta,diptera,culicidae,culex poicilipes,culex poicilipes,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",Italy,NA,NA,244,10313,10069,nflg,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",FALSE
ON813225|SN2013_260237|culex_neavei|sn_lg|2013,ON813225,SN2013 260237,western africa,senegal,sen,14.357700346957,-14.4663797488722,louga,sn.lg,15.4266318031513,-15.5412699346472,NA,NA,NA,list,NA,NA,NA,2013,2013,insecta,diptera,culicidae,culex neavei,culex neavei,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",Italy,NA,NA,239,10313,10074,nflg,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",FALSE
ON813226|SN2005_173459|culex_neavei|sn_lg|2005,ON813226,SN2005 173459,western africa,senegal,sen,14.357700346957,-14.4663797488722,louga,sn.lg,15.4266318031513,-15.5412699346472,NA,NA,NA,list,NA,NA,NA,2005,2005,insecta,diptera,culicidae,culex neavei,culex neavei,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",Italy,NA,NA,151,10313,10162,nflg,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",FALSE
ON813227|SN2005_ArD_171185|culex_neavei|sn_lg|2005,ON813227,SN2005 ArD 171185,western africa,senegal,sen,14.357700346957,-14.4663797488722,louga,sn.lg,15.4266318031513,-15.5412699346472,NA,NA,NA,list,NA,NA,NA,2005,2005,insecta,diptera,culicidae,culex neavei,culex neavei,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",Italy,NA,NA,1,10313,10312,nflg,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",FALSE
ON813228|SN2005_ArD_173775|culex_neavei|sn_lg|2005,ON813228,SN2005 ArD 173775,western africa,senegal,sen,14.357700346957,-14.4663797488722,louga,sn.lg,15.4266318031513,-15.5412699346472,NA,NA,NA,list,NA,NA,NA,2005,2005,insecta,diptera,culicidae,culex neavei,culex neavei,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",Italy,NA,NA,1,10313,10312,nflg,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",FALSE
ON813229|SN2005_ArD_173133|culex_neavei|sn_lg|2005,ON813229,SN2005 ArD 173133,western africa,senegal,sen,14.357700346957,-14.4663797488722,louga,sn.lg,15.4266318031513,-15.5412699346472,NA,NA,NA,list,NA,NA,NA,2005,2005,insecta,diptera,culicidae,culex neavei,culex neavei,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",Italy,NA,NA,40,10313,10273,nflg,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",FALSE
ON813234|ITA2021_299815|turdus_merula|ita|2021,ON813234,ITA2021 299815,southern europe,italy,ita,42.7080607219025,12.208345049127,emilia-romagna,NA,44.5384682233432,11.0245992898255,NA,NA,NA,list,NA,NA,NA,2021,2021,Aves,passeriformes,turdidae,turdus merula,eurasian blackbird,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",Italy,NA,NA,1,10313,10312,nflg,"Istituto Zooprofilattico Sperimentale dell'Abruzzo e del Molise 'G. Caporale', Animals Foreign Diseases",FALSE
